title_y,cluster_id
Water for Elephants,1
Dragon Nest: Warriors' Dawn,2
The Hurricane,1
Enough,3
Heartbreakers,3
Paul Blart: Mall Cop 2,1
Angel Eyes,3
Joe Somebody,3
The Ninth Gate,1
Extreme Measures,1
Rock Star,3
Precious,0
White Squall,1
The Thing,4
Riddick,1
Switchback,1
Texas Rangers,0
City of Ember,1
The Master,1
Virgin Territory,3
The Express,1
The 5th Wave,1
Creed,1
The Town,1
What to Expect When You're Expecting,3
Burn After Reading,1
Nim's Island,1
Rush,1
Magnolia,4
Cop Out,3
How to Be Single,3
Dolphin Tale,3
Twilight,2
John Q,1
Blue Streak,1
We're the Millers,1
The Inhabited Island,3
Breakdown,3
Never Say Never Again,1
Hot Tub Time Machine,3
Dolphin Tale 2,3
Reindeer Games,1
A Man Apart,3
Aloha,3
Ghosts of Mississippi,0
Snow Falling on Cedars,4
The Rite,3
Gattaca,3
Isn't She Great,3
Space Chimps,3
Head of State,3
The Hangover,1
Ip Man 3,1
Austin Powers: The Spy Who Shagged Me,1
Batman,1
There Be Dragons,0
Lethal Weapon 3,1
The Blind Side,1
Spy Kids,1
Horrible Bosses,1
True Grit,1
The Devil Wears Prada,1
Star Trek: The Motion Picture,1
Identity Thief,1
Cape Fear,1
21,1
Trainwreck,1
Guess Who,3
The English Patient,1
L.A. Confidential,1
Sky High,1
In & Out,3
Species,1
A Nightmare on Elm Street,4
The Cell,1
The Man in the Iron Mask,4
Secretariat,1
TMNT,1
Radio,3
Friends with Benefits,2
Neighbors 2: Sorority Rising,1
Saving Mr. Banks,1
Malcolm X,4
This Is 40,1
Old Dogs,1
Underworld: Rise of the Lycans,1
License to Wed,3
The Benchwarmers,3
Must Love Dogs,3
Donnie Brasco,1
Resident Evil,1
Poltergeist,4
The Ladykillers,3
Max Payne,3
In Time,1
The Back-Up Plan,3
Something Borrowed,3
Black Knight,3
The Bad News Bears,4
Street Fighter,1
The Pianist,1
The Nativity Story,3
House of Wax,1
Closer,3
J. Edgar,1
Mirrors,3
Queen of the Damned,3
Predator 2,1
Untraceable,3
Blast from the Past,3
Flash Gordon,4
Jersey Girl,3
Alex Cross,3
Midnight in the Garden of Good and Evil,4
Heist,3
Nanny McPhee and the Big Bang,1
Hoffa,1
The X Files: I Want to Believe,3
Ella Enchanted,3
Concussion,1
Abduction,3
Valiant,2
Wonder Boys,3
Superhero Movie,3
Broken City,3
Cursed,3
Premium Rush,2
Hot Pursuit,3
The Four Feathers,1
Parker,3
Wimbledon,3
Furry Vengeance,2
Bait,3
Krull,4
Lions for Lambs,3
Flight of the Intruder,4
Walk Hard: The Dewey Cox Story,3
The Shipping News,3
American Outlaws,3
The Young Victoria,3
Whiteout,3
The Tree of Life,1
Knock Off,3
Sabotage,3
The Order,3
Punisher: War Zone,3
Zoom,3
The Walk,1
Warriors of Virtue,0
A Good Year,3
Radio Flyer,1
Bound by Honor,4
Smilla's Sense of Snow,3
Femme Fatale,3
Lion of the Desert,4
The Horseman on the Roof,4
Ride with the Devil,1
Biutiful,4
Bandidas,3
Black Water Transit,0
The Maze Runner,1
Unfinished Business,2
The Age of Innocence,4
The Fountain,3
Chill Factor,1
Stolen,3
Ponyo,1
The Longest Ride,1
The Astronaut's Wife,1
I Dreamed of Africa,0
Playing for Keeps,3
Mandela: Long Walk to Freedom,4
Reds,4
A Few Good Men,1
Exit Wounds,1
Big Momma's House,1
Thunder and the House of Magic,2
The Darkest Hour,3
Step Up Revolution,2
Snakes on a Plane,3
The Watcher,3
The Punisher,1
Goal!: The Dream Begins,3
Safe,3
Pushing Tin,3
Return of the Jedi,1
Doomsday,3
The Reader,1
Wanderlust,3
Elf,1
Phenomenon,1
Snow Dogs,3
Scrooged,4
Nacho Libre,3
Bridesmaids,1
This Is the End,1
Stigmata,3
Men of Honor,1
Takers,3
The Big Wedding,3
"Big Mommas: Like Father, Like Son",3
Source Code,1
Alive,1
The Number 23,3
The Young and Prodigious T.S. Spivet,3
1941,4
Dreamer: Inspired By a True Story,3
A History of Violence,3
Transporter 2,3
The Quick and the Dead,3
Laws of Attraction,3
Bringing Out the Dead,1
Repo Men,3
Dragon Wars: D-War,1
Bogus,1
The Incredible Burt Wonderstone,3
Cats Don't Dance,3
Cradle Will Rock,1
The Good German,3
George and the Dragon,3
Apocalypse Now,4
Going the Distance,3
Mr. Holland's Opus,1
Criminal,3
Out of Africa,4
Flight,1
Moonraker,1
The Grand Budapest Hotel,1
Hearts in Atlantis,3
Arachnophobia,1
Frequency,3
Vacation,1
Get Shorty,1
Chicago,1
Big Daddy,1
American Pie 2,1
Toy Story,1
Speed,1
The Vow,2
Extraordinary Measures,3
Remember the Titans,1
The Hunt for Red October,1
The Butler,1
DodgeBall: A True Underdog Story,1
The Addams Family,1
Ace Ventura: When Nature Calls,1
The Princess Diaries,1
The First Wives Club,1
Se7en,1
District 9,1
The SpongeBob SquarePants Movie,1
Mystic River,1
Million Dollar Baby,1
Analyze This,1
The Notebook,1
27 Dresses,1
Hannah Montana: The Movie,1
Rugrats in Paris: The Movie,3
The Prince of Tides,4
Legends of the Fall,1
Up in the Air,3
About Schmidt,1
Warm Bodies,3
Looper,3
Down to Earth,0
Babe,1
Hope Springs,3
Forgetting Sarah Marshall,3
Four Brothers,1
Baby Mama,3
Hope Floats,3
Bride Wars,2
Without a Paddle,3
13 Going on 30,1
Midnight in Paris,1
The Nut Job,0
Blow,1
Message in a Bottle,1
Star Trek V: The Final Frontier,1
Like Mike,3
The Naked Gun 33⅓: The Final Insult,3
A View to a Kill,1
The Curse of the Were-Rabbit,1
P.S. I Love You,1
Racing Stripes,3
Atonement,1
Letters to Juliet,3
Black Rain,1
The Three Stooges,3
Corpse Bride,1
Glory Road,3
Sicario,1
Southpaw,1
Drag Me to Hell,3
The Age of Adaline,3
Secondhand Lions,0
Step Up 3D,2
Blue Crush,3
Stranger Than Fiction,3
30 Days of Night,3
The Cabin in the Woods,3
Meet the Spartans,3
Midnight Run,1
The Running Man,1
Little Shop of Horrors,4
Hanna,3
Mortal Kombat: Annihilation,3
Larry Crowne,3
Carrie,3
Take the Lead,3
Gridiron Gang,3
What's the Worst That Could Happen?,2
9,1
Side Effects,3
The Prince & Me,3
Winnie the Pooh,1
Dumb and Dumberer: When Harry Met Lloyd,3
Bulworth,3
Get on Up,1
One True Thing,0
Virtuosity,3
My Super Ex-Girlfriend,3
Deliver Us from Evil,3
Sanctum,1
Little Black Book,3
The Five-Year Engagement,3
Mr. 3000,3
The Next Three Days,1
Ultraviolet,3
Assault on Precinct 13,3
The Replacement Killers,3
Fled,0
Eight Legged Freaks,3
Love & Other Drugs,2
88 Minutes,3
North Country,3
The Whole Ten Yards,3
Splice,3
Howard the Duck,1
Pride and Glory,3
The Cave,3
Alex & Emma,3
Wicker Park,3
Fright Night,3
The New World,1
Wing Commander,3
In Dreams,3
Dragonball Evolution,2
The Last Stand,3
Godsend,3
Chasing Liberty,3
Hoodwinked Too! Hood VS. Evil,2
An Unfinished Life,3
The Imaginarium of Doctor Parnassus,3
Barney's Version,3
Runner Runner,3
Antitrust,3
Glory,1
Once Upon a Time in America,4
Dead Man Down,3
The Merchant of Venice,4
The Good Thief,3
Supercross,0
Miss Potter,3
The Promise,3
DOA: Dead or Alive,3
The Assassination of Jesse James by the Coward Robert Ford,4
1911,2
Little Nicholas,3
Wild Card,3
Machine Gun Preacher,3
Animals United,3
Goodbye Bafana,1
United Passions,0
Grace of Monaco,3
Savva. Heart of the Warrior,2
Ripley's Game,3
Sausage Party,2
Pitch Perfect 2,1
Walk the Line,1
Keeping the Faith,1
The Borrowers,1
Frost/Nixon,3
Confessions of a Dangerous Mind,3
Serving Sara,3
The Boss,3
Cry Freedom,4
Mumford,3
Seed of Chucky,3
The Jacket,3
Aladdin,1
Straight Outta Compton,1
Indiana Jones and the Temple of Doom,1
The Rugrats Movie,2
Along Came a Spider,1
Florence Foster Jenkins,3
Once Upon a Time in Mexico,3
Die Hard,1
Role Models,3
The Big Short,1
Taking Woodstock,3
Miracle,0
Dawn of the Dead,1
The Wedding Planner,3
Space Pirate Captain Harlock,0
The Royal Tenenbaums,3
Identity,3
Last Vegas,2
For Your Eyes Only,1
Serendipity,3
Timecop,1
Zoolander,3
Safe Haven,3
Hocus Pocus,1
No Reservations,3
Kick-Ass,3
30 Minutes or Less,2
Dracula 2000,3
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",1
Pride & Prejudice,1
Blade Runner,4
Rob Roy,1
3 Days to Kill,3
We Own the Night,3
Lost Souls,3
Winged Migration,3
Just My Luck,3
"Mystery, Alaska",0
The Spy Next Door,2
A Simple Wish,3
Ghosts of Mars,3
Our Brand Is Crisis,3
Pride and Prejudice and Zombies,3
Kundun,1
How to Lose Friends & Alienate People,3
Kick-Ass 2,3
Alatriste,4
Brick Mansions,3
Octopussy,1
Knocked Up,1
My Sister's Keeper,3
Welcome Home Roscoe Jenkins,0
A Passage to India,4
Notes on a Scandal,3
Rendition,3
Star Trek VI: The Undiscovered Country,1
Divine Secrets of the Ya-Ya Sisterhood,3
Kiss the Girls,3
The Blues Brothers,1
The Sisterhood of the Traveling Pants 2,2
Joyful Noise,3
About a Boy,3
Lake Placid,3
Lucky Number Slevin,3
The Right Stuff,4
Anonymous,0
The NeverEnding Story,1
Dark City,3
The Duchess,3
Return to Oz,1
The Newton Boys,0
Case 39,3
Suspect Zero,3
Martian Child,3
Spy Kids: All the Time in the World,3
Money Monster,3
The 51st State,3
Flawless,3
Mindhunters,3
What Just Happened,3
The Statement,3
The Magic Flute,0
Paul Blart: Mall Cop,1
Freaky Friday,3
The 40 Year Old Virgin,3
Shakespeare in Love,1
A Walk Among the Tombstones,3
Kindergarten Cop,1
Pineapple Express,3
Ever After: A Cinderella Story,1
Open Range,1
Flatliners,1
A Bridge Too Far,4
Red Eye,3
Final Destination 2,3
"O Brother, Where Art Thou?",1
Legion,3
Pain & Gain,1
In Good Company,3
Clockstoppers,3
Silverado,4
Brothers,3
Agent Cody Banks 2: Destination London,0
New Year's Eve,2
Original Sin,3
The Raven,3
Welcome to Mooseport,3
Highlander: The Final Dimension,3
Blood and Wine,3
Snow White: A Tale of Terror,3
The Curse of the Jade Scorpion,3
Accidental Love,3
Flipper,3
Self/less,3
The Constant Gardener,1
The Passion of the Christ,1
Mrs. Doubtfire,1
Rain Man,1
Gran Torino,1
W.,0
Taken,1
The Best of Me,0
The Bodyguard,1
Schindler's List,1
The Help,1
The Fifth Estate,0
Scooby-Doo 2: Monsters Unleashed,1
Forbidden Kingdom,3
Freddy vs. Jason,3
The Face of an Angel,3
Jimmy Neutron: Boy Genius,1
Cloverfield,1
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1
The Untouchables,4
No Country for Old Men,1
Ride Along,1
Bridget Jones's Diary,1
Chocolat,1
"Legally Blonde 2: Red, White & Blonde",1
Parental Guidance,3
No Strings Attached,1
Tombstone,1
Romeo Must Die,3
The Omen,4
Final Destination 3,3
The Lucky One,2
Bridge to Terabithia,1
Finding Neverland,3
A Madea Christmas,3
The Grey,3
Hide and Seek,3
Anchorman: The Legend of Ron Burgundy,3
GoodFellas,4
Agent Cody Banks,3
Nanny McPhee,3
Scarface,4
Nothing to Lose,3
The Last Emperor,4
Contraband,3
Money Talks,3
There Will Be Blood,1
The Wild Thornberrys Movie,2
Rugrats Go Wild,3
Undercover Brother,3
The Sisterhood of the Traveling Pants,3
Kiss of the Dragon,3
The House Bunny,3
Beauty Shop,3
Million Dollar Arm,0
The Giver,3
What a Girl Wants,3
Jeepers Creepers 2,3
Good Luck Chuck,3
Cradle 2 the Grave,3
The Hours,3
She's the Man,3
Mr. Bean's Holiday,1
Anacondas: The Hunt for the Blood Orchid,3
Blood Ties,3
August Rush,3
Elizabeth,1
Bride of Chucky,3
Tora! Tora! Tora!,4
Spice World,3
The Sitter,3
Dance Flick,3
The Shawshank Redemption,1
Crocodile Dundee in Los Angeles,3
Kingpin,3
The Gambler,3
August: Osage County,3
Ice Princess,0
A Lot Like Love,3
Eddie the Eagle,3
He Got Game,1
Don Juan DeMarco,3
Dear John,3
The Losers,3
Don't Be Afraid of the Dark,3
War,3
Punch-Drunk Love,3
EuroTrip,3
Half Past Dead,3
Unaccompanied Minors,0
"Bright Lights, Big City",4
The Adventures of Pinocchio,0
The Greatest Game Ever Played,3
The Box,3
The Ruins,3
The Next Best Thing,3
My Soul to Take,3
The Girl Next Door,3
Maximum Risk,1
Stealing Harvard,3
Legend,3
Hot Rod,3
Shark Night,3
Angela's Ashes,4
Draft Day,3
Lifeforce,4
The Conspirator,3
Lords of Dogtown,3
The 33,3
Big Trouble in Little China,1
Fly Me to the Moon,3
Warrior,1
Michael Collins,1
Gettysburg,4
Stop-Loss,3
Abandon,3
Brokedown Palace,3
The Possession,3
Mrs. Winterbourne,3
Straw Dogs,0
The Hoax,3
Stone Cold,4
The Road,3
Sheena,4
Underclassman,0
Say It Isn't So,3
The World's Fastest Indian,3
Tank Girl,1
King's Ransom,0
Blindness,3
BloodRayne,0
Carnage,3
Where the Truth Lies,3
Cirque du Soleil: Worlds Away,3
Without Limits,0
Me and Orson Welles,3
The Best Offer,3
The Bad Lieutenant: Port of Call - New Orleans,3
A Turtle's Tale: Sammy's Adventures,0
Little White Lies,1
Love Ranch,0
The True Story of Puss 'n Boots,0
Space Dogs,0
The Counselor,3
Ironclad,3
Waterloo,4
Kung Fu Jungle,3
Red Sky,3
Dangerous Liaisons,4
On the Road,1
Star Trek IV: The Voyage Home,1
Rocky Balboa,3
Scream 2,1
Jane Got a Gun,3
Think Like a Man Too,3
The Whole Nine Yards,1
Footloose,4
Old School,3
The Fisher King,4
I Still Know What You Did Last Summer,1
Return to Me,0
Zack and Miri Make a Porno,3
Nurse Betty,3
The Men Who Stare at Goats,3
Double Take,3
"Girl, Interrupted",1
Win a Date with Tad Hamilton!,0
Muppets from Space,3
The Wiz,4
Ready to Rumble,0
Play It to the Bone,0
I Don't Know How She Does It,0
Piranha 3D,3
Beyond the Sea,3
Meet the Deedles,3
The Thief and the Cobbler,1
The Bridge of San Luis Rey,3
Faster,3
Howl's Moving Castle,1
Zombieland,2
The Waterboy,1
The Empire Strikes Back,1
Bad Boys,1
The Naked Gun 2½: The Smell of Fear,1
Final Destination,3
The Ides of March,3
Pitch Black,3
Someone Like You...,3
Her,3
Joy Ride,3
The Adventurer: The Curse of the Midas Box,3
Anywhere But Here,3
The Crew,0
Haywire,3
Jaws: The Revenge,1
Marvin's Room,3
The Longshots,0
The End of the Affair,3
Harley Davidson and the Marlboro Man,4
In the Valley of Elah,3
Coco Before Chanel,3
Forsaken,3
Cheri,3
Vanity Fair,4
Bodyguards and Assassins,0
1408,3
Spaceballs,1
The Water Diviner,3
Ghost,1
There's Something About Mary,1
The Santa Clause,1
The Rookie,0
The Game Plan,3
The Bridges of Madison County,1
The Animal,3
Gandhi,4
The Hundred-Foot Journey,0
The Net,3
I Am Sam,1
Son of God,0
Underworld,1
Derailed,3
The Informant!,3
Shadowlands,4
Deuce Bigalow: European Gigolo,3
Delivery Man,3
Our Kind of Traitor,3
Saving Silverman,3
Diary of a Wimpy Kid: Dog Days,3
Summer of Sam,1
Jay and Silent Bob Strike Back,3
The Glass House,3
"Hail, Caesar!",3
Josie and the Pussycats,3
Homefront,3
The Little Vampire,0
I Heart Huckabees,3
RoboCop 3,1
Megiddo: The Omega Code 2,3
Darling Lili,4
Dudley Do-Right,1
The Transporter Refueled,3
The Libertine,3
Black Book,1
Joyeux Noël,3
Hit & Run,3
Mad Money,3
Before I Go to Sleep,3
Sorcerer,4
Stone,0
Moliere,0
Out of the Furnace,3
Michael Clayton,3
My Fellow Americans,0
Arlington Road,3
Underdogs,0
To Rome with Love,0
Firefox,4
"South Park: Bigger, Longer & Uncut",3
Death at a Funeral,3
Teenage Mutant Ninja Turtles III,1
Hardball,3
Silver Linings Playbook,1
Freedom Writers,3
For Colored Girls,0
The Transporter,3
Never Back Down,3
The Rage: Carrie 2,3
Away We Go,3
Swing Vote,3
Moonlight Mile,3
Tinker Tailor Soldier Spy,3
Molly,3
The Beaver,3
The Best Little Whorehouse in Texas,1
eXistenZ,3
Raiders of the Lost Ark,1
Home Alone 2: Lost in New York,1
Close Encounters of the Third Kind,1
Pulse,3
Beverly Hills Cop II,1
Bringing Down the House,3
The Silence of the Lambs,1
Wayne's World,1
Jackass 3D,2
Jaws 2,1
Beverly Hills Chihuahua,2
The Conjuring,1
Are We There Yet?,1
Tammy,3
School of Rock,1
Mortal Kombat,1
White Chicks,1
The Descendants,3
Holes,3
The Last Song,0
12 Years a Slave,1
Drumline,0
Why Did I Get Married Too?,0
Edward Scissorhands,1
Me Before You,1
Madea's Witness Protection,3
The French Connection,4
Bad Moms,2
Date Movie,3
Return to Never Land,2
Selma,3
The Jungle Book 2,2
Boogeyman,3
Premonition,3
The Tigger Movie,1
Orphan,3
Max,3
Epic Movie,3
Spotlight,1
Lakeview Terrace,3
The Grudge 2,3
How Stella Got Her Groove Back,0
Bill & Ted's Bogus Journey,4
Man of the Year,3
The Black Hole,4
The American,3
Selena,1
Vampires Suck,3
Babel,1
This Is Where I Leave You,3
Doubt,3
Team America: World Police,1
Texas Chainsaw 3D,3
Copycat,1
Scary Movie 5,3
Paint Your Wagon,4
Milk,4
Risen,3
Ghost Ship,3
A Very Harold & Kumar Christmas,3
Wild Things,3
The Stepfather,3
The Debt,3
High Fidelity,3
One Missed Call,3
Eye for an Eye,3
The Bank Job,3
Eternal Sunshine of the Spotless Mind,3
You Again,3
Street Kings,3
The World's End,3
Nancy Drew,3
Daybreakers,3
She's Out of My League,3
Monte Carlo,3
Stay Alive,3
Quigley Down Under,4
Alpha and Omega,0
The Covenant,3
Stick It,3
Shorts,3
To Die For,3
Nerve,3
Appaloosa,3
Vampires,3
Psycho,4
My Best Friend's Girl,3
Endless Love,0
Georgia Rule,0
Under the Rainbow,4
Ladyhawke,4
Simon Birch,0
Reign Over Me,3
Into the Wild,1
School for Scoundrels,3
Silent Hill: Revelation 3D,3
From Dusk Till Dawn,3
Pooh's Heffalump Movie,0
Home for the Holidays,3
Kung Fu Hustle,3
The Country Bears,3
The Kite Runner,3
21 Grams,3
Paparazzi,3
A Guy Thing,3
Loser,3
Capitalism: A Love Story,0
The Greatest Story Ever Told,4
Secret in Their Eyes,3
Disaster Movie,3
Armored,3
The Man Who Knew Too Little,3
What's Your Number?,3
Lockout,3
Envy,3
Crank: High Voltage,3
Bullets Over Broadway,3
One Night with the King,3
The Quiet American,3
The Weather Man,3
Undisputed,3
Ghost Town,3
12 Rounds,3
Let Me In,3
3 Ninjas Kick Back,0
Be Kind Rewind,3
Mrs Henderson Presents,3
Triple 9,3
Deconstructing Harry,3
Three to Tango,3
Burnt,3
We're No Angels,4
Everyone Says I Love You,3
Death Sentence,3
Everybody's Fine,3
Superbabies: Baby Geniuses 2,0
The Man,3
Code Name: The Cleaner,0
Connie and Carla,0
Sweet Charity,4
Inherent Vice,1
Doogal,0
Battle of the Year,3
An American Carol,0
Machete Kills,3
Willard,3
Strange Wilderness,0
Topsy-Turvy,4
Little Boy,3
A Dangerous Method,3
A Scanner Darkly,3
Chasing Mavericks,3
Alone in the Dark,3
Bandslam,3
Birth,3
A Most Violent Year,3
Passchendaele,3
Flash of Genius,3
I'm Not There.,3
The Cold Light of Day,3
The Brothers Bloom,3
"Synecdoche, New York",3
Princess Mononoke,1
Bon voyage,0
Can't Stop the Music,4
The Proposition,3
My All American,3
Marci X,0
Equilibrium,3
The Children of Huang Shi,0
The Yards,3
The Oogieloves in the Big Balloon Adventure,3
By the Sea,3
Steamboy,3
The Game of Their Lives,0
All Good Things,0
Rapa Nui,3
CJ7,0
The Visitors II: The Corridors of Time,3
Dylan Dog: Dead of Night,3
People I Know,3
The Tempest,3
Regression,3
Three Kingdoms: Resurrection of the Dragon,0
Butterfly on a Wheel,3
Zambezia,0
Ramanujan,4
Dwegons,0
Hands of Stone,3
Survivor,3
The Frozen Ground,3
The Painted Veil,3
The Baader Meinhof Complex,1
Dances with Wolves,1
Bad Teacher,1
Sea of Love,4
A Cinderella Story,3
Scream,1
Thir13en Ghosts,3
The Shining,4
Back to the Future,1
House on Haunted Hill,3
I Can Do Bad All By Myself,0
Fight Valley,3
The Switch,3
Just Married,3
The Devil's Double,3
Thomas and the Magic Railroad,0
The Crazies,3
Spirited Away,1
Firestorm,3
The Bounty,4
The Book Thief,3
Sex Drive,3
Leap Year,0
The Fall of the Roman Empire,4
Take Me Home Tonight,3
Won't Back Down,3
The Nutcracker,0
Kansas City,3
Indignation,3
The Amityville Horror,3
Adaptation.,3
Land of the Dead,3
Out of Inferno,3
Fear and Loathing in Las Vegas,3
The Invention of Lying,3
Neighbors,1
The Mask,1
Big,1
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1
Legally Blonde,3
Star Trek III: The Search for Spock,1
The Exorcism of Emily Rose,3
Deuce Bigalow: Male Gigolo,3
Left Behind,3
The Family Stone,3
Barbershop 2:  Back in Business,0
Bad Santa,3
Austin Powers: International Man of Mystery,3
My Big Fat Greek Wedding 2,3
Diary of a Wimpy Kid: Rodrick Rules,2
Predator,1
Amadeus,4
Prom Night,3
Mean Girls,3
Under the Tuscan Sun,3
Gosford Park,1
Peggy Sue Got Married,4
Birdman,3
Blue Jasmine,3
United 93,3
Honey,3
Spy Hard,3
The Fog,4
Soul Surfer,0
Catch-22,4
Observe and Report,3
Conan the Destroyer,1
Raging Bull,4
Love Happens,3
Young Sherlock Holmes,4
Fame,3
127 Hours,3
Small Time Crooks,3
Center Stage,3
Love the Coopers,0
Catch That Kid,3
Life as a House,3
Steve Jobs,3
"I Love You, Beth Cooper",3
Youth in Revolt,3
The Legend of the Lone Ranger,4
The Tailor of Panama,3
Blow Out,4
Getaway,3
The Ice Storm,3
And So It Goes,3
Troop Beverly Hills,4
Being Julia,0
Nine 1/2 Weeks,4
Dragonslayer,4
The Last Station,0
Ed Wood,1
Labor Day,3
Mongol: The Rise of Genghis Khan,3
RockNRolla,3
Megaforce,4
Hamlet,4
Mao's Last Dancer,0
Midnight Special,3
Anything Else,3
The Railway Man,3
The White Ribbon,4
Restoration,0
The Wraith,4
Salton Sea,3
Metallica: Through the Never,3
The Informers,0
Carlos,4
I Come with the Rain,0
One Man's Hero,3
Day of the Dead,4
I Am Wrath,3
Renaissance,3
Red Sonja,4
Red Lights,3
Superbad,3
Madea Goes to Jail,0
Wolves,0
Step Up 2: The Streets,3
Hoodwinked!,3
Hotel Rwanda,3
Hitman,3
Black Nativity,3
The Prince,1
City of Ghosts,0
The Others,3
Aliens,1
My Fair Lady,4
I Know What You Did Last Summer,3
Let's Be Cops,3
Sideways,1
Beerfest,3
Halloween,4
Good Boy!,3
The Best Man Holiday,3
Smokin' Aces,3
Saw: The Final Chapter,3
40 Days and 40 Nights,3
A Night at the Roxbury,3
Beastly,3
The Hills Have Eyes,3
Dickie Roberts: Former Child Star,3
"McFarland, USA",3
Lottery Ticket,0
ATL,0
Pitch Perfect,3
Summer Catch,0
A Simple Plan,3
They,3
Larry the Cable Guy: Health Inspector,0
The Adventures of Elmo in Grouchland,3
Brooklyn's Finest,3
55 Days at Peking,4
Evil Dead,3
My Life in Ruins,0
American Dreamz,3
Superman IV: The Quest for Peace,4
How She Move,3
Running Scared,3
Bobby Jones: Stroke of Genius,3
Shanghai Surprise,0
The Illusionist,1
Roar,4
Veronica Guerin,3
Escobar: Paradise Lost,3
Southland Tales,1
Dragon Hunters,3
Damnation Alley,4
The Apparition,3
My Girl,4
Fur: An Imaginary Portrait of Diane Arbus,3
Wall Street,4
Sense and Sensibility,4
Becoming Jane,3
Sydney White,3
House of Sand and Fog,3
Dead Poets Society,1
Dumb and Dumber,1
When Harry Met Sally...,4
The Verdict,4
Road Trip,3
Varsity Blues,0
The Artist,3
The Unborn,3
Moonrise Kingdom,3
The Texas Chainsaw Massacre: The Beginning,3
The Young Messiah,0
The Master of Disguise,0
Pan's Labyrinth,3
See Spot Run,0
Baby Boy,3
The Roommate,3
Joe Dirt,3
Double Impact,4
Hot Fuzz,3
The Women,0
Vicky Cristina Barcelona,3
Arn: The Knight Templar,1
Boys and Girls,3
White Oleander,3
Jennifer's Body,3
Drowning Mona,0
Radio Days,4
Remember Me,3
How to Deal,3
My Stepmother is an Alien,4
Philadelphia,1
The Thirteenth Floor,3
The Cookout,3
Meteor,4
Duets,0
Hollywood Ending,3
Detroit Rock City,3
Highlander,4
Things We Lost in the Fire,3
Steel,3
The Immigrant,3
The White Countess,1
Trance,3
Soul Plane,3
Welcome to the Sticks,3
Good,0
Enter the Void,4
Vamps,3
Hachi: A Dog's Tale,3
Zulu,3
The Homesman,3
Juwanna Mann,0
Ararat,0
Madison,0
Slow Burn,3
Wasabi,3
Slither,3
Beverly Hills Cop,1
Home Alone,1
Three Men and a Baby,4
Tootsie,1
Top Gun,1
"Crouching Tiger, Hidden Dragon",1
American Beauty,1
The King's Speech,1
Twins,1
The Yellow Handkerchief,0
The Color Purple,4
Tidal Wave,3
The Imitation Game,1
Private Benjamin,4
Coal Miner's Daughter,4
Diary of a Wimpy Kid,3
Mama,3
National Lampoon's Vacation,4
Bad Grandpa,2
The Queen,3
Beetlejuice,1
Why Did I Get Married?,0
Little Women,1
The Woman in Black,3
When a Stranger Calls,3
Big Fat Liar,3
The Deer Hunter,4
Wag the Dog,3
The Lizzie McGuire Movie,3
Snitch,3
Krampus,3
The Faculty,3
What's Love Got to Do with It,0
Cop Land,3
Not Another Teen Movie,3
End of Watch,3
The Skulls,3
The Theory of Everything,1
Malibu's Most Wanted,3
Where the Heart Is,3
Lawrence of Arabia,4
Halloween II,3
Wild,3
The Last House on the Left,3
The Wedding Date,3
Halloween: Resurrection,3
The Princess Bride,4
The Great Debaters,3
Drive,3
Confessions of a Teenage Drama Queen,3
The Object of My Affection,3
28 Weeks Later,3
When the Game Stands Tall,3
Because of Winn-Dixie,0
Love & Basketball,3
Grosse Pointe Blank,3
All About Steve,3
Book of Shadows: Blair Witch 2,3
The Craft,3
Match Point,3
Ramona and Beezus,3
The Remains of the Day,1
Boogie Nights,4
Nowhere to Run,3
Flicka,0
The Hills Have Eyes 2,3
Urban Legends: Final Cut,3
Tuck Everlasting,0
The Marine,3
Keanu,3
Country Strong,3
Disturbing Behavior,3
The Place Beyond the Pines,1
The November Man,3
Eye of the Beholder,3
The Hurt Locker,3
Firestarter,4
Killing Them Softly,3
A Most Wanted Man,3
Freddy Got Fingered,3
VeggieTales: The Pirates Who Don't Do Anything,0
U2 3D,3
Highlander: Endgame,3
Idlewild,3
One Day,3
Whip It,0
Knockaround Guys,3
Confidence,3
The Muse,0
De-Lovely,3
New York Stories,4
Barney's Great Adventure,0
The Man with the Iron Fists,3
Home Fries,3
Here On Earth,3
Brazil,4
Raise Your Voice,3
The Big Lebowski,3
Black Snake Moan,3
Dark Blue,3
A Mighty Heart,3
Whatever It Takes,3
Boat Trip,3
The Importance of Being Earnest,3
The Love Letter,0
Hoot,3
In Bruges,3
Peeples,3
The Rocker,3
Post Grad,3
Promised Land,3
Whatever Works,3
The In Crowd,0
The Three Burials of Melquiades Estrada,3
Jakob the Liar,3
Kiss Kiss Bang Bang,3
Idle Hands,3
Mulholland Drive,1
Blood and Chocolate,3
You Will Meet a Tall Dark Stranger,3
Never Let Me Go,3
The Company,4
Transsiberian,3
The Clan of the Cave Bear,4
Crazy in Alabama,0
Funny Games,3
Listening,3
Felicia's Journey,3
Metropolis,4
District B13,3
Things to Do in Denver When You're Dead,3
The Assassin,3
Buffalo Soldiers,3
The Return,3
Ong Bak 2,0
Centurion,3
Silent Trigger,0
The Midnight Meat Train,3
Winnie Mandela,0
The Son of No One,0
All The Queen's Men,0
